timestamp,date,hour,minute_of_day,is_night,pir_gpio,motion_5min_sum,motion_30min_sum,no_motion_duration_min,first_motion,last_motion,night_motion_count,sleep_start,sleep_end,accel_mag,gyro_mag,activity_index,activity_10min_mean,activity_30min_max,temp_comfort,humi_comfort,env_discomfort,sht30_temp_raw,sht30_humi_raw,bh1750_raw
2026-06-23 12:51:08,2026-06-23,12,771,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,11.661903789690601,2.23606797749979,6.948985883595196,2.3426767861017233,6.948985883595196,0,0,2.136825879322984,28.6583,32.4529,115.0
2026-06-23 12:51:23,2026-06-23,12,771,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,12.884098726725126,2.23606797749979,7.560083352112458,2.632532706435653,7.560083352112458,0,0,2.1242866054513456,28.6477,32.5811,115.0
2026-06-23 12:51:38,2026-06-23,12,771,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,1.4142135623730951,2.0,1.7071067811865475,2.5838260787909633,7.560083352112458,0,0,2.1197871992254314,28.6477,32.636,115.0
2026-06-23 12:51:53,2026-06-23,12,771,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,1.4142135623730951,1.0,1.2071067811865475,2.5149901139107422,7.560083352112458,0,0,2.1273105383428264,28.6583,32.5689,115.0
2026-06-23 12:52:08,2026-06-23,12,772,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.0,1.0,2.0,2.490466775153088,7.560083352112458,0,0,2.1238131273830203,28.6583,32.6116,115.0
2026-06-23 12:52:22,2026-06-23,12,772,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,4.123105625617661,1.0,2.5615528128088303,2.4936979586828945,7.560083352112458,0,0,2.114793346878129,28.6477,32.697,115.0
2026-06-23 12:52:52,2026-06-23,12,772,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.7416573867739413,1.0,2.3708286933869704,2.4883558167135065,7.560083352112458,0,0,2.1272649367465046,28.637,32.52,115.0
2026-06-23 12:53:07,2026-06-23,12,773,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.605551275463989,0.0,1.8027756377319946,2.45978997592261,7.560083352112458,0,0,2.124258493383305,28.637,32.5566,115.0
2026-06-23 12:53:23,2026-06-23,12,773,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.3166247903554,1.0,2.1583123951777,2.447730872692814,7.560083352112458,0,0,2.12224713056965,28.637,32.5811,116.0
2026-06-23 12:53:37,2026-06-23,12,773,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.1622776601683795,1.0,2.08113883008419,2.4336311787463285,7.560083352112458,0,0,2.1232077241758516,28.6156,32.52,115.0
